pergunta;resposta
Qual foi o principal contribuição de Donald Davies?;Donald Davies é creditado por cunhar o nome moderno de comutação de pacotes e inspirar várias redes de comutação de pacotes na Europa.
O que a comutação de pacotes visa otimizar?;a largura de banda da rede, minimizando latência e aumentando a robustez da comunicação.
Que técnica se utiliza em redes sem ligação fixa?;comutação de datagrama
Qual foi o objetivo principal do sistema de comutação de pacotes?;fornecer um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações.
Quem desenvolveu o conceito de Switching Adaptive Message Block?;Paul Baran
Em que ano foi introduzido o conceito de comutação de pacotes?;Os conceitos foram introduzidos nos anos 60, como parte do trabalho de Donald Davies e Paul Baran.
O que a comutação de circuitos é caracterizada por?;a comutação de circuitos é caracterizada por uma taxa fixa de conexão por unidade de tempo.
Qual é exemplo de técnica utilizada na comutação de pacotes sem ligação?;endereço IP
Que vantagem a comutação de pacotes tem em comparação com a de circuitos?;oferece uma melhor utilização dos recursos da rede.
O que a comutação de pacotes visa otimizar além da largura de banda?;minimiza latência e aumenta a robustez da comunicação.
