pergunta;resposta
Quando a Assembleia da Escócia foi formalmente estabelecida?;Em 1999, após o referendo de 1997.
Qual a principal razão para a criação da Assembleia da Escócia?;Para dar à Escócia uma voz no processo de tomada de decisões.
Qual o papel da Assembleia da Escócia em relação ao governo do Reino Unido?;Para promulgar leis que afetam a Escócia.
Quais áreas de política estão sob a jurisdição da Assembleia da Escócia?;Saúde, educação e transporte.
Qual o sistema eleitoral utilizado pela Assembleia da Escócia?;Sistema de membro adicional.
Qual o local de encontro da Assembleia da Escócia?;Edifício da Assembleia da Escócia em Edimburgo.
Como a Assembleia da Escócia é diferente de outros parlamentos do Reino Unido?;É uma legislatura desconcentrada.
Quando a Assembleia da Escócia foi formada após o referendo de 1997?;Após a aprovação do referendo.
O que garante que a Assembleia da Escócia tenha uma voz no governo do Reino Unido?;A sua constituição.
Qual a importância da Assembleia da Escócia para o nacionalismo escocês?;Representa a identidade nacional escocesa.
