pergunta;resposta
Qual o nome dado aos protestantes franceses durante as guerras religiosas?;Huguenotes
Após a revogação do Édito de Nantes, aproximadamente quantos huguenotes deixaram a França?;Cerca de 300.000
Qual era a principal vertente religiosa dos huguenotes?;Calvinismo
Em que região os protestantes eram majoritariamente luteranos?;Alsácia, Moselle e Montbéliard
Qual evento histórico levou muitos huguenotes a deixarem a França no final do século XVII?;A revogação do Édito de Nantes
A qual categoria pertencem os huguenotes em termos de grupo social?;Ethnoreligious groups
Qual o ano da revogação do Édito de Nantes?;1685
Além da França, qual outro grupo étnico-religioso está relacionado aos huguenotes?;Scotch-Irish Americans
Qual o tópico principal associado aos huguenotes?;Huguenots
Em que tipo de entidade os huguenotes são classificados?;Thing
