pergunta;resposta
Qual o número atômico do oxigênio?;8
Em qual grupo da tabela periódica o oxigênio está inserido?;Calcogénios
Qual a proporção de oxigênio na atmosfera terrestre?;20,8%
Qual a principal função do ozono (O3) na atmosfera?;Absorver radiação ultravioleta
Quem descobriu o oxigênio de forma independente em 1773 e 1774?;Carl Wilhelm Scheele e Joseph Priestley
Qual o nome do cientista que cunhou o nome 'oxigênio' e desacreditou a teoria do flogisto?;Antoine Lavoisier
Qual a massa atômica do oxigênio?;16 u
Qual a importância do oxigênio na composição da água?;A maior parte da massa dos organismos vivos é composta por oxigênio como componente da água.
Qual a principal característica do oxigênio que o torna um elemento reativo?;Sua alta eletronegatividade e capacidade de formar ligações covalentes.
Além da medicina e química, em qual outra área o oxigênio é um tema relevante?;Astronomia/Cosmologia (importante na composição das estrelas e processos de combustão).
