pergunta;resposta
Qual é a principal substância encontrada em rochas ígneas?;silício oxidado (ferróviaza)
Que tipo de rocha pode ser formado a partir de detritos carregados de água?;rocha sedimentar
Em que processo a rocha metamórfica é formada?;metamorfização
Qual é a principal fonte de calor para a fusão de rochas ígneas?;magmatismo
Quais placas tectônicas estão responsáveis pela movimentação da América do Norte?;Placa Norte-Americana e Placa Pacífica
Que fenômeno geológico pode ser associado à formação de montanhas?;orqueamento
Qual é o principal componente mineral em rochas sedimentares?;carbonatos, silicatos e outros minerais
"O que são os ""fossos de lava""?";Condições geológicas em que a lava penetra na crosta terrestre formando depressões
Qual foi a principal descoberta que levou à compreensão das placas tectônicas?;expansão do fundo-mar
Quais são os principais tipos de vulcões e como são formados?;"Vulcões extra-crateriais e intra-crateriais; estes últimos formam-se sob o solo em cratères de lava"
