pergunta;resposta
Qual dinastia sucedeu a Dinastia Song na China?;Dinastia Yuan
A Dinastia Yuan foi fundada por qual grupo étnico?;Mongóis
Qual foi o nome da capital estabelecida pela Dinastia Yuan?;Dadu (atual Pequim)
Qual imperador mongol iniciou a Dinastia Yuan?;Kublai Khan
A Dinastia Yuan promoveu o comércio e a comunicação com quais regiões?;Europa e Ásia
Qual sistema administrativo foi amplamente utilizado durante a Dinastia Yuan?;Sistema de províncias
A Dinastia Yuan incentivou o desenvolvimento de qual forma de arte?;Ópera Kunqu
Qual evento marcou o fim da Dinastia Yuan?;Rebelião do Turbante Vermelho
Qual religião ganhou destaque durante o período da Dinastia Yuan?;Budismo Tibetano
A Dinastia Yuan é conhecida por ter facilitado as viagens de qual famoso explorador europeu?;Marco Polo
