pergunta;resposta
Qual o número atômico do oxigênio?;8
Em condições normais, como se apresenta o dioxigénio?;Um gás diatómico com fórmula O2.
Qual a principal função do ozono na atmosfera terrestre?;Absorver radiação ultravioleta.
Quem descobriu o oxigénio de forma independente em 1773 e 1774?;Carl Wilhelm Scheele e Joseph Priestley.
Qual a porcentagem aproximada de oxigénio na atmosfera terrestre?;20,8%
Qual o nome do grupo químico ao qual o oxigénio pertence?;Calcogénios
Qual a importância do oxigénio na composição dos organismos vivos?;É o principal componente da água e está presente em moléculas orgânicas como proteínas e ácidos nucleicos.
Qual o nome do cientista que ajudou a desacreditar a teoria do flogisto?;Antoine Lavoisier
Qual a massa atômica do oxigénio?;16 u
Qual a segunda electronegatividade mais elevada de todos os elementos químicos?;Oxigênio
