pergunta;resposta
Qual é o método mais comum para medir a desigualdade econômica?;Coeficiente de Gini.
Como a globalização afeta a desigualdade entre países e dentro deles?;Reduz a desigualdade entre países e aumenta a desigualdade dentro deles.
Qual a diferença entre distribuição de renda e distribuição de riqueza?;A distribuição de renda refere-se à quantia de dinheiro recebida, enquanto a distribuição de riqueza refere-se aos bens que as pessoas possuem.
Qual categoria está associada à desigualdade econômica?;Category: Social inequality.
Qual movimento está associado à luta contra a desigualdade econômica?;Occupy Berlin.
Qual economista é associado à análise da desigualdade econômica?;Branko Milanović.
Quais são os conceitos importantes de igualdade mencionados no contexto da desigualdade econômica?;Equidade, igualdade de resultados e igualdade de oportunidades.
Como a desigualdade econômica afeta a duração do crescimento econômico?;Dificulta a duração do crescimento, mas não afeta a sua taxa.
Quais são os principais focos das medidas de desigualdade econômica?;Riqueza, renda e consumo.
Qual é um exemplo de desigualdade de riqueza mencionado nos fatos?;The Manor em Holmby Hills, Los Angeles.
