pergunta;resposta
Qual é o deslocamento horário (UTC) de Varsóvia?;+2
Qual é o nome da subdivisão administrativa de Varsóvia?;City county
Qual é a temperatura média mais baixa registrada em Varsóvia durante o mês de abril?;-1.6
Qual é a temperatura máxima registrada em Varsóvia durante o mês de abril?;30.4
Qual é a temperatura média em Varsóvia durante o mês de maio?;14.8
Qual é a temperatura máxima registrada em Varsóvia durante o mês de dezembro?;2.7
Qual é o nome de uma universidade localizada em Varsóvia?;University of Warsaw
Quem nasceu em Varsóvia e está mencionado como uma figura notável na lista?;Zbigniew Brzezinski
Qual é uma das representações visuais (depictions) de Varsóvia mencionadas nos dados?;Filtry Warszawskie przy ul. Koszykowej 81 w Warszawie, Hala Filtrów Powolnych.jpg
Onde está localizado o descanso de Zdzisław Peszkowski?;Warsaw
