pergunta;resposta
Qual é o nome em inglês do Parlamento Escocês?;Scottish Parliament
Quantos deputados compõem o Parlamento Escocês?;129
Qual é a natureza do sistema eleitoral para os membros do Parlamento Escocês?;sistema de representação proporcional mista
Quando foi realizada a última eleição geral para o parlamento escocês?;5 de Maio de 2016
Qual é o sistema usado pelo Parlamento Escocês para a votação dos membros?;sistema adicional membro
Quantos MSPs representam individualmente os distritos eleitorais geográficos?;73
Qual comissão do Parlamento Escocês é responsável pela economia, energia e turismo?;Economy, Energy and Tourism
Quando foi estabelecido o atual sistema legislativo da Escócia?;1998
Qual é a função do Parlamento escocês em relação às legislações locais?;Local Government and Communities
Onde está localizado o Parlamento Escocês?;Holyrood, Edimburgo
