pergunta;resposta
Qual é o nome da colônia francesa fundada em 1564 na área que hoje é Jacksonville?;Fort Caroline
Antes dos europeus, qual povo habitava a área de Jacksonville?;o Timucua,
Em que ano foi fundada Jacksonville?;1791
Qual é o rio que corre ao lado de Jacksonville?;St. Johns
Qual foi a população estimada de Jacksonville em 2020?;quase 950 mil habitantes
Em que ano Jacksonville se tornou uma cidade incorporada?;9 de fevereiro de 1832
Qual foi o nome do governador militar que inspirou o nome da cidade?;Andrew Jackson
Jacksonville é a terceira maior cidade da costa leste dos Estados Unidos. Qual é o ranking nacional de população?;12ª
Qual é o apelido de Jacksonville?;The Bold New City of the South
Qual é a densidade populacional de Jacksonville em km²?;490.63
