pergunta;resposta
Onde está localizada a Universidade Harvard?;Em Cambridge, Massachusetts.
Quando a Universidade Harvard foi fundada?;Em 1636.
Quem foi o primeiro beneficiário da Universidade Harvard?;John Harvard.
Quantas unidades acadêmicas possui a Universidade Harvard?;11 unidades acadêmicas.
Quem foi a primeira diretora feminina da Universidade Harvard?;Danielle Allen.
Qual é o orçamento aproximado da Universidade Harvard?;Equivalente a 128987800 (valor numérico fornecido nos fatos).
Qual é o time de futebol da Universidade Harvard?;Harvard Crimson.
Qual é o nome da biblioteca associada à Universidade Harvard?;Biblioteca da Universidade Harvard.
Qual é um exemplo de aluno notável da Universidade Harvard?;Harry H. Wellington (citado nos fatos).
Quem tem a Universidade Harvard como sua alma mater?;John F. Kennedy (referência implícita nos fatos, embora não explicitamente mencionado).
