pergunta;resposta
Quem fundou a dinastia Yuan?;Kublai Khan
Em que ano a dinastia Yuan foi formalmente estabelecida?;1271
Qual foi o nome da capital da dinastia Yuan?;Khanbaliq e Shangdu
Em que ano a dinastia Yuan foi dissolvida?;1368
Qual foi uma das batalhas em que a dinastia Yuan participou?;Batalha de Yamen
Onde o Papa João XXII morreu durante a dinastia Yuan?;Não há informações sobre o Papa João XXII estar ligado à dinastia Yuan.
Qual era o nome chinês da dinastia Yuan?;大元
Quais religiões eram praticadas durante a dinastia Yuan?;Budismo, Tengrismo mongol, Taoísmo, Confucionismo, e outras
Qual foi o nome do imperador que liderou a dinastia Yuan?;Toghon Temür
Quais templos foram construídos durante a dinastia Yuan?;Haihui Temple e Xiyuan Temple
