pergunta;resposta
Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Quais organizações da ONU criaram o IPCC?;o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Quantos relatórios o IPCC produziu desde sua fundação?;cinco grandes relatórios
Quem é o presidente atual do IPCC?;Hoesung Lee
Onde está sediado o IPCC?;Genebra, Suíça
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Qual é o tipo de organização do IPCC?;Panel
Quem foi o primeiro presidente do IPCC?;Bert Bolin
Quais são as áreas de assunto do IPCC?;organizações internacionais de mudanças climáticas e organizações ambientais
Como o IPCC é abreviado?;IPCC
