pergunta;resposta
Qual a origem etimológica do termo 'Império'?;latim
Como é caracterizada a estrutura de poder de um império?;um centro dominante e periferias subordinadas
Além de um território, o que um império contém?;um conjunto de nações e povos diversos
Qual a principal função do centro de um império em relação às periferias?;exercer controle político
O termo 'Imperialism' é usado apenas para autodenominação de estados?;não, também como categoria de análise
Qual é um dos exemplos de impérios mencionados no texto?;Império Romano
Wolfgang Mommsen atua em qual disciplina?;Imperialism
Qual imagem representa o Imperialism, mostrando tropas russas?;Roubaud. Russian troops entering Tiflis in 1799.jpg
Qual ideologia é associada à 'Alliance for National Reconstruction'?;Imperialism
Qual categoria é utilizada para descrever a história do colonialismo?;Category:History of colonialism
