pergunta;resposta
De acordo com o texto, qual é a origem etimológica do termo 'Império'?;latina
Como é caracterizada a estrutura de poder de um império?;um centro dominante e periferias subordinadas
O texto define um império como uma 'unidade política' composta por quais elementos?;vários territórios e povos
Qual das seguintes opções melhor descreve o conceito de 'Império' conforme apresentado no texto?;uma estrutura de poder que envolve a dominação de um centro sobre periferias
De acordo com o texto, o 'Império Romano' é um exemplo de quê?;um império histórico
Qual a relação entre o imperialismo e a disseminação de tecnologias e ideias?;O imperialismo é responsável pela rápida disseminação de tecnologias e ideias.
No contexto do texto, o que significa dizer que o imperialismo estende o poder de um país?;estende o poder e a influência do país
De acordo com o texto, o que o domínio colonial representa em relação ao imperialismo?;um tipo de imperialismo formal
Qual técnica é frequentemente utilizada pelo imperialismo para dividir países?;outro
De acordo com o texto, o imperialismo informal se diferencia do formal por ser menos?;direto
