pergunta;resposta
Qual é o nome alternativo para a Amazônia em português brasileiro?;Floresta Amazônica
Quantos países pertencem à região da Bacia Amazônica na América do Sul?;Nove
Em que tipo de floresta tropical está a maioria da Floresta Amazônica localizada no Brasil?;Floresta Tropical
Qual é o nome brasileiro para a Floresta Amazônica em português?;Amazônia
Em que direção está localizado o Parque Nacional do Jaú na Amazônia?;Centro da bacia hidrográfica da Amazônia
Qual é a porcentagem da área total de floresta da Amazônia que está dentro do território brasileiro?;60%
Em qual bacia hídrica na América do Sul está localizada a Amazônia?;Bacia Amazônica
Onde fica a maior parte da floresta amazônica no Brasil?;No Nordeste e no Centro-Oeste do país
Em que coordenadas geográficas está localizada a floresta amazônica (não considerando as coordenadas específicas para a área de estudo)?;WGS84 POINT(-60 -3)
Quantas espécies de plantas únicas podem ser encontradas na Floresta Amazônica?;16.000
