pergunta;resposta
Qual a origem etimológica do termo 'Império'?;Do latim 'imperium', que significa poder ou autoridade.
Como é caracterizada a estrutura de poder em um império?;Por um centro dominante que exerce controle sobre periferias subordinadas.
Qual a principal característica de um império em termos de territórios e povos?;É composto por vários territórios e povos, frequentemente conquistados.
Qual expressão latina é frequentemente associada ao Império Romano?;Imperium Romanum.
Além de uma entidade geográfica, como o termo 'Império' pode ser utilizado?;Como categoria de análise, abrangendo elementos com características comuns.
Qual dos seguintes é um exemplo de um assunto relacionado ao Imperialismo?;História do colonialismo.
Qual ideologia é associada ao Conservative Party of Canada (1867–1942)?;Imperialismo.
Qual a relação entre o genocídio Herero e Namaqua e o Imperialismo?;O Imperialismo foi uma motivação para o genocídio.
Além do Imperialismo, qual outro tópico é central para o livro 'Settlers: The Mythology of the White Proletariat'?;Assuntos não ficcionais.
Qual a relação entre Wolfgang Mommsen e o Imperialismo?;Wolfgang Mommsen atua na disciplina do Imperialismo.
