pergunta;resposta
Em qual região da Europa os normandos estabeleceram-se principalmente?;Norte da França
De qual grupo étnico os normandos descendiam em grande parte?;Viquingues
Qual foi uma das conquistas políticas mais famosas dos normandos?;Conquista Normanda da Inglaterra
Quais regiões da Itália foram colonizadas pelos normandos?;Sicília e sul da península Itálica
Em quais expedições os normandos participaram ativamente durante a Idade Média?;Cruzadas
Qual tipo de fortificação é associado ao estilo arquitetônico normando?;Castelo motte-and-bailey
Qual batalha em 1053 envolveu combates entre normandos e bizantinos?;Batalha de Civitate
Qual família histórica é conhecida por sua origem normanda?;Família Hauteville
Qual foi a transição religiosa principal dos normandos ao longo do tempo?;Do paganismo nórdico para o cristianismo
Qual castelo, construído pelos normandos, está localizado em Cambria (Gales)?;Waytemore Castle
