pergunta;resposta
Qual é o principal objetivo da Comutação_de_pacotes?;A transmissão eficiente de dados em rede.
Em que camadas do modelo OSI a Comutação_de_pacotes ocorre?;Na camada de Link e na camada de Redes.
Qual é a diferença entre uma rede Local (LAN) e uma Rede Global (WAN)?;Redes LAN são mais pequenas e operam em espaços fechados, enquanto redes WAN são maiores e conectam redes globais.
Qual é o exemplo de um protocolo usado na Comutação_de_pacotes?;O protocolo TCP (Transmission Control Protocol).
Qual é a função do MAC address em uma conexão de rede?;Identificar o dispositivo no tráfego de dados.
Quais são as principais causas de latência na Comutação_de_pacotes?;A velocidade da conexão, a distância física e os congestionamentos.
Qual é o exemplo de aplicação que usa Comutação_de_pacotes?;O protocolo FTP para transferência de arquivos.
Como se denomina a tecnologia usedura na Comutação_de_pacotes?;Switching de dados ou roteamento de pacotes.
Qual é o principal desvantagem da Comutação_de_pacotes em comparação com a transmissão de dados em paralelo?;A fragmentação dos dados pode levar à perda de informações ou reconexão.
Qual é o principal objetivo do modelo TCP/IP na Comutação_de_pacotes?;Providenciar uma maneira uniforme para a comunicação de dados em redes.
