pergunta;resposta
O que é a comutação de pacotes?;Comutação de pacotes é um paradigma de comunicação de dados em redes de computadores onde cada pacote é encaminhado individualmente.
Qual é uma vantagem da comutação de pacotes?;A otimização do uso da largura de banda e a minimização da latência são vantagens da comutação de pacotes.
Quais são os tipos de comutação de pacotes?;Os tipos são comutação de pacotes com ligação (caminho fixo) e sem ligação (datagrama).
Qual é uma desvantagem da comutação de pacotes?;Uma desvantagem é a variação na qualidade de serviço, introduzindo jitter e atrasos.
Quem são as pessoas conhecidas pela inovação em comutação de pacotes?;W. David Sincoskie, Donald Davies e Paul Baran são conhecidos por trabalhar com comutação de pacotes.
Quais imagens representam a comutação de pacotes?;As imagens NSFNET-traffic-visualization-1991.jpg e Packet Switching.gif representam a comutação de pacotes.
Em quais categorias a comutação de pacotes é classificada?;Ela está na categoria Computer networking, Network protocols e History of the Internet.
Quais são exemplos de comutação de pacotes com ligação?;ATM (comutação de células), Frame Relay e X.25 são exemplos de comutação de pacotes com ligação.
Qual é um exemplo de comutação de pacotes sem ligação?;O endereço IP é um exemplo de comutação de pacotes sem ligação (datagrama).
Quais modelos de página wiki são usados na documentação sobre comutação de pacotes?;São usados modelos como Template:Citation, Template:American English e Template:TOC limit.
