pergunta;resposta
Qual é o termo que descreve a política ou prática de extensão do controle político, econômico e cultural de um país sobre outros países?;Imperialismo
Durante qual período histórico o imperialismo se tornou particularmente prevalente?;No final do século XIX e início do século XX
Qual foi um dos principais motivos para as potências europeias estenderem seu controle sobre outras regiões durante o imperialismo?;A busca por recursos naturais e mercados
Que tipo de poderes frequentemente buscavam expandir sua influência através do imperialismo?;Potências europeias
Além de controle político, quais outros aspectos eram alvo da expansão imperialista?;Econômico e cultural
Qual era um dos objetivos culturais frequentemente associados ao imperialismo?;A disseminação de valores e cultura do país dominante
Como o imperialismo afetava as economias das regiões submetidas a controle externo?;Subjugando suas economias para beneficiar os interesses dos países imperialistas
Qual era uma consequência frequentemente observada nas colônias sob domínio imperialista?;A exploração de recursos e mão-de-obra local
O que impulsionava muitas vezes a competição entre países durante o período imperialista?;A corrida por territórios ricos em recursos naturais
Qual foi um dos efeitos do imperialismo na dinâmica política global?;A criação de impérios coloniais que alteraram os equilíbrios de poder entre as nações
