pergunta;resposta
Qual é o princípio básico da comutação de pacotes?;O princípio básico da comutação de pacotes é individualmente enviar e receber pacotes (unidades de transferência de informação) entre os nós da rede através de ligações de dados partilhadas.
Qual é a diferença entre comutação de pacotes e comutação de circuitos?;A comutação de pacotes encaminha pacotes independentes, otimizando o uso da largura de banda da rede, enquanto a comutação de circuitos estabelece uma ligação virtual dedicada entre os nós durante toda a transmissão.
Quais são as vantagens da comutação de pacotes?;As vantagens incluem otimização do uso da largura de banda, minimização da latência e maior robustez na comunicação.
Quem são os principais conhecedores associados ao desenvolvimento da comutação de pacotes?;W. David Sincoskie, Donald Davies e Paul Baran foram os principais conhecedores envolvidos no desenvolvimento da comutação de pacotes.
Qual é o modelo wiki utilizado pela comutação de pacotes?;O modelo wiki utilizado pela comutação de pacotes é Template:Citation.
Em que tipo de rede a comutação de pacotes pode ser realizada?;A comutação de pacotes pode ser realizada tanto com quanto sem ligação, dependendo se o caminho entre os nós é fixo ou dinâmico.
Qual é a principal categoria da comutação de pacotes?;A principal categoria da comutação de pacotes é Computer networking.
Com qual tipo de tecnologia a comutação de pacotes é associada?;A comutação de pacotes está associada à Telecommunication.
Qual é o objeto principal da comutação de pacotes?;O objeto principal da comutação de pacotes é Packet switching.
Em que ano foi criado a primeira visualização de tráfego NSFNET?;A primeira visualização de tráfego NSFNET foi criada em 1991.
