pergunta;resposta
Qual é a proporção da floresta amazônica coberta pelo Brasil?;60%
Quantos países compartilham parte da Amazônia?;Nove
Qual país possui a segunda maior porção da Floresta Amazônica?;Peru
Qual área da Amazônia foi declarada Patrimônio da Humanidade pela UNESCO em 2000?;O Parque Nacional do Jaú, com extensão em 2003
Em que ano a Amazônia foi pré-selecionada como candidata a uma das sete maravilhas naturais do mundo?;2008
Qual bioma ocupa 49,29% do território brasileiro?;A Amazônia
Quantas divisões regionais do Brasil são abrangidas pela Amazônia?;Três (Norte, Nordeste e Centro-Oeste)
Qual foi a classificação da Amazônia no Grupo E para as florestas em fevereiro de 2009?;Primeira posição
Em que ano foi criada a Superintendência do Desenvolvimento da Amazônia (SUDAM)?;1966
Qual é o nome nativo em português brasileiro para a Floresta Amazônica?;Floresta amazônica
