pergunta;resposta
Qual é o UTC offset de Varsóvia?;+2
Qual foi a temperatura média mais baixa registrada em abril em Varsóvia?;-1.6°C
Qual é a temperatura mínima típica de abril em Varsóvia?;4°C
Qual foi o recorde de alta temperatura para abril em Varsóvia?;30.4°C
Qual é a média da temperatura máxima em maio em Varsóvia?;14.8°C
Em qual divisão administrativa se enquadra Varsóvia?;City county
Qual é a classificação de Varsóvia em termos de região segundo YAGO?;Region108630039
Quais são algumas das representações visuais disponíveis para Varsóvia?;"Filtry Warszawskie przy ul. Koszykowej 81 w Warszawie, Hala Filtrów Powolnych.jpg; Old Town in Warsaw map.png; Staroświecki Sklep Wedla Szpitalna 8 Warszawa.jpg"
Que template foi usado na página da Wikipedia para Varsóvia?;Template:Coord
Quais são os elementos que descrevem a localização e classificação de Varsóvia com base nos metadados fornecidos?;"Varsóvia é uma cidade com UTC offset +2, possui registros climáticos específicos para abril e maio, está administrativamente categorizada como ""City county"", tem a classificação de região Region108630039 segundo YAGO, e usa o template de coordenadas na sua página da Wikipedia."
