pergunta;resposta
O que abrange a desigualdade econômica?;Distribuição de renda e distribuição de riqueza.
Qual o método mais utilizado para medir a desigualdade econômica?;O Coeficiente de Gini.
Qual o impacto da globalização na desigualdade?;Reduziu a desigualdade global, mas aumentou a desigualdade dentro dos países.
Qual o efeito da desigualdade no crescimento econômico?;Dificulta a duração do crescimento, mas não sua taxa.
Qual a relação entre a desigualdade econômica e os protestos do Occupy Wall Street?;A desigualdade econômica foi um fator importante para os protestos do Occupy Wall Street.
Qual o tipo de conceito relacionado à desigualdade econômica?;Population concepts.
Quais os tipos de template usados na página da Wikipedia sobre desigualdade econômica?;Template:!, Template:Anchor, Template:Citation, entre outros.
Qual a conexão entre a desigualdade econômica e a teoria libertária?;A desigualdade econômica está relacionada com a teoria libertária.
Segundo a página da Wikipedia sobre desigualdade econômica, qual a relação entre a desigualdade e o conceito de 'diferença'?;A desigualdade econômica é relacionada ao conceito de 'diferença'.
Qual a principal imagem associada à página da Wikipedia sobre desigualdade econômica?;Uma imagem comparando uma casa luxuosa em Los Angeles com tendas de pessoas sem-teto na mesma cidade.
