pergunta;resposta
Qual bactéria causou a Peste Negra?;Yersinia pestis.
Quantas pessoas morreram na Eurásia devido à Peste Negra?;75 a 200 milhões.
Qual a principal rota de transmissão da Peste Negra para a Europa?;Rota da Seda e navios mercantes genoveses.
Qual a forma mais comum da peste causada por Yersinia pestis?;Bubônica.
Em que período a Peste Negra atingiu seu pico na Europa?;1347-1351.
Qual a redução estimada da população mundial devido à Peste Negra?;De 475 milhões para 350-375 milhões.
Quanto tempo demorou para a Europa se recuperar demograficamente?;200 anos.
Quem são dois acadêmicos associados ao estudo da Peste Negra?;Ole Jørgen Benedictow e Sharon N. DeWitte.
Até quando a praga recorrente persistiu após a Peste Negra?;Século 20.
Qual classificação da Peste Negra no DBpedia?;Pandemia, Epidemia e Segunda Pandemia de Peste.
