pergunta;resposta
Qual é o título de Warsaw na cultura polonesa?;Varsovia é conhecida como a 'Paris do Norte'.
Onde está localizado o Castelo Real em Warsaw?;O Castelo Real está situado no centro histórico de Warsaw.
Qual destacada personalidade foi nascida em Warsaw?;Cymburgis de Masóvia nasceu em Warsaw.
Que evento significativo ocorreu em Warsaw durante a Segunda Guerra Mundial?;A Levada (revolta geral) entre agosto e outubro de 1944.
Qual universidade está localizada em Warsaw?;A Universidade de Warsaw.
Em que ano a corte polonesa foi transferida para Warsaw?;Em 1569, o rei Sigismundo III transferiu sua corte para Warsaw.
Qual instituição de ensino superior está sediada em Warsaw?;A Universidade Tecnológica de Warsaw.
Quem foi o arquiteto da reconstrução de Warsaw após a Segunda Guerra Mundial?;Warsaw foi reconstruída após a guerra, ganhando o título de 'Phoenix City'.
Qual monumento memorial em Warsaw comemora um evento histórico recente?;O Monumento dos Aviadores está localizado em Warsaw em homenagem aos pilotos da Resistência.
Que título internacional Warsaw recebeu em 2017?;Warsaw foi classificada como a 8ª cidade mais habitável no ranking 'Capital Humano e Estilo de Vida'.
