pergunta;resposta
Em que ano a Peste Negra atingiu o pico na Europa?;1347-1351.
Qual foi a principal causa da Peste Negra segundo os dados?;A bactéria Yersinia pestis, que resulta em várias formas de peste (septicémica, pneumónica e bubônica).
Quanto da população da Europa a praga matou em sua maioria?;30% a 60%.
Qual foi o início da Peste Negra na Europa do Mediterrâneo?;Desde a Crimeia.
Que tipo de doença era a Bubônica no contexto da Peste Negra?;Uma forma mais comum de peste, que resulta em bactéria Yersinia pestis.
O que é o termo Calamity107314838 na Peste Negra?;Tipo especificado para essa categorização.
Quais são os principais assuntos relacionados à Peste Negra em categorias?;1350s in Asia, 14th-century health disasters, etc.
Qual foi a principal fonte mencionada para a história da Peste Negra?;Geoffrey the Baker, Chronicon Angliae
Quantos milhões de pessoas foram mortas pela Peste Negra no total do mundo?;475 milhões para 350-375 milhões.
Qual é a data referente à Peste Negra em anos;1346
