pergunta;resposta
Quem cunhou o termo sistema imunitário em 1882?;Ilya Ilyich Mechnikov
Qual é um dos mecanismos básicos de defesa que evoluíram nos eucariotas?;fagocitose
O que os vertebrados mandibulares desenvolveram para se adaptarem a agentes patogénicos específicos?;mecanismos de defesa complexos, incluindo imunidade adquirida
Qual é o processo pelo qual o organismo cria memória imunológica após responder a um agente específico?;imunidade adquirida
O que pode levar ao aparecimento de doenças autoimunes e cancro no sistema imunitário?;transtornos do sistema imunitário
Qual é a consequência da imunodeficiência no ser humano?;infecções recorrentes e risco de vida
Qual profissional está associado ao estudo do sistema imunitário pela sua especialização em uma condição autoimune?;César Milstein
O que acontece quando o sistema imunitário ataca tecido normal como se fosse um agente externo?;autoimunidade
Qual célula do sistema imune é conhecida por ser um dos componentes do sistema inato de defesa?;macrófago
De que forma a evolução do sistema imunitário se manifestou nos organismos unicelulares?;enzimas para proteger contra infecções por bacteriófagos
