pergunta;resposta
Qual o objetivo principal da União Europeia, segundo o texto?;promover a paz, seus valores e o bem-estar de seus povos
Como o Tribunal de Justiça define a União Europeia?;uma nova ordem jurídica de direito internacional
Qual disciplina atua em Common Market Law Review?;Law of the European Union
Quem é John Bell?;um legal scholar que atua na disciplina Law of the European Union
Henry G. Schermers é o quê?;subdisciplina de Law of the European Union
Quais modelos de página wiki são utilizados por Law of the European Union?;Template:R from word rearrangement, Template:Redirect category shell e Template:R from move
O que a União Europeia transcende?;Estados-nação
O que a UE desenvolveu desde a fundação da Comunidade Europeia do Carvão e do Aço?;o objetivo de 'promover a paz, seus valores e o bem-estar de seus povos
Em que área John Bell atua?;Law of the European Union
Qual a função das instituições políticas da União Europeia?;fins de cooperação e desenvolvimento humano
