pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Em qual rio está localizada Varsóvia?;Vistula
Quando Varsóvia foi fundada?;13世纪
Qual é a população aproximada de Varsóvia?;1,7 milhão
O que significa o nome Varsóvia em polonês?;Warszawa
Qual é um dos principais museus de Varsóvia?;Museu Nacional da Polônia
O que aconteceu com a maior parte de Varsóvia durante a Segunda Guerra Mundial?;foi destruída
Qual é o principal parque urbano em Varsóvia?;Park Łazienki Królewskie
O que é um destino popular para turistas em Varsóvia?;Palácio Real de Varsóvia
Qual é a língua oficial falada na cidade de Varsóvia?;Polonês
