pergunta;resposta
Qual é o número de alunos na University of Chicago?;18452
Qual tipo de entidade a University of Chicago é, segundo o Yago?;Abstraction100002137
Qual é a posição da University of Chicago no ranking US News & World Report?;15
Quem é William Johnson (American football)?;Aluno da University of Chicago
Qual template a página da University of Chicago usa no Wikipedia?;Template:Main_list e Template:University_of_Chicago
Quem é Zvi Griliches?;Aluno da University of Chicago
Quem é William Boone?;Aluno da University of Chicago
Quem é William S. Massey?;Aluno da University of Chicago
Quem é Yusuke Nakamura?;Membro da instituição (University of Chicago)
Quem é William Johnson (educator)?;Aluno da University of Chicago
