pergunta;resposta
De acordo com o texto, qual o objetivo da União Europeia desde a sua fundação?;promover a paz, seus valores e o bem-estar de seus povos.
Qual o tipo de sistema de regras que a União Europeia representa?;um sistema de regras
O que o Tribunal de Justiça da UE considera a UE?;uma nova ordem jurídica de direito internacional.
Quais são os elementos que compõem a estrutura da União Europeia em termos de instituições?;instituições políticas, políticas sociais e econômicas
Qual o nome do recurso que estuda o direito da União Europeia?;Common Market Law Review
Quem é Henry G. Schermers?;um especialista no direito da União Europeia
Qual o tipo de informação que pode ser encontrada na Wikipedia sobre o direito da União Europeia?;páginas de wiki
Quais são os templates usados na página wiki sobre o direito da União Europeia?;Template:R_from_move, Template:R_from_word_rearrangement, Template:Redirect_category_shell
Qual o nome do órgão que elabora o direito da União Europeia?;Parlamento Europeu
Qual o principal objetivo do direito da União Europeia?;promover a paz, seus valores e o bem-estar de seus povos
