pergunta;resposta
Qual é o objetivo principal do sistema legal da União Europeia?;Promover a paz, os valores e o bem-estar dos povos.
Quais são os principais estudiosos na área de Direito da União Europeia?;John Bell e Henry G. Schermers.
O que foca a Common Market Law Review?;A disciplina de Direito da União Europeia.
Quantas fontes existem no direito da União Europeia?;Três: direito primário, secundário e complementar.
Qual modelo wiki é usado nas páginas sobre Direito da União Europeia?;Template:R from word rearrangement.
Qual o efeito do direito da União Europeia sobre as leis dos países membros?;Efeitos direto ou indireto.
Quais órgãos legislativos principais da União Europeia?;Parlamento Europeu e Conselho da União Europeia.
O que a União Europeia representa no direito internacional?;Uma nova ordem jurídica de direito internacional.
Em quais áreas John Bell atua?;Direito da União Europeia.
Quem é uma subdisciplina do Direito da União Europeia?;Henry G. Schermers.
