pergunta;resposta
Qual é a classe de Warsaw no Yago?;Region108630039
Qual o fuso horário de Warsaw?;+2
Qual a temperatura média em maio em Warsaw?;14.8 °C
Qual a temperatura recorde baixa em abril em Warsaw?;-1.6 °C
Qual a subdivisão de Warsaw?;City county
Qual a temperatura recorde alta em abril em Warsaw?;30.4 °C
Qual a temperatura alta em dezembro em Warsaw?;2.7 °C
Onde podemos encontrar uma representação visual de Warsaw?;No Commons Wikimedia, em links para imagens como Filtry_Warszawskie_przy_ul._Koszykowej_81_w_Warszawie,_Hala_Filtrów_Powolnych.jpg, Old_Town_in_Warsaw_map.png e Staroświecki_Sklep_Wedla_Szpitalna_8_Warszawa.jpg.
O que a página da Warsaw usa como template?;Template:Coord
Onde podemos encontrar o lugar de descanso de Zdzisław Peszkowski?;Warsaw.
