pergunta;resposta
Quem inventou o motor a vapor?;James Watt
O que acontece com a água no motor a vapor?;Transforma-se em vapor
Qual é a principal parte do motor a vapor onde ocorre a geração de vapor?;Boiler
Onde era comumente utilizado o motor a vapor no século XIX?;Em locomotivas e navios
Qual foi o impacto do motor a vapor na Revolução Industrial?;Revolutionou os meios de transporte e a indústria
Qual é uma desvantagem significativa dos motores a vapor?;Alto consumo de combustível e necessidade constante de manutenção
O que faz a válvula no motor a vapor?;Controla o fluxo do vapor para o cilindro
Qual é a principal fonte de energia dos motores a vapor?;Combustíveis fósseis
O que acontece com o vapor após impulsionar o piston no motor a vapor?;Condensa em água novamente
Que tipo de movimento é gerado pelo motor a vapor?;Movimento mecânico
