pergunta;resposta
Onde está localizada a Universidade de Chicago?;Chicago, Illinois
Quantos alunos a Universidade de Chicago tinha em outubro de 2018?;5.971 alunos de graduação e 16.016 alunos no total
Qual é o ranking global da Universidade de Chicago?;15º lugar no ranking mundial USNWR
Quem foi um dos alunos proeminentes da Universidade de Chicago?;Carl Sagan
Qual foi uma conquista importante da Universidade de Chicago na área de pesquisa?;Desenvolvimento da primeira reação nuclear autossustentável (Chicago Pile-1)
Qual é o nome da escola de negócios da Universidade de Chicago?;Escola de Negócios Booth
Quem foi um dos ganhadores do Prêmio Nobel associado à Universidade de Chicago?;Ngô Bảo Châu
Qual é a editora universitária da Universidade de Chicago?;University of Chicago Press
Quem foi um dos professores proeminentes da Universidade de Chicago?;Martin Gardner
Qual é a faculdade de medicina da Universidade de Chicago?;Escola de Medicina Pritzker
