pergunta;resposta
Qual foi a principal causa da Crise Petrolífera de 1973?;O embargo de petróleo imposto pela OPEP aos países que apoiaram Israel na Guerra do Yom Kippur.
Quais foram os principais países afetados pela crise de 1973?;Paises que apoiaram Israel na Guerra do Yom Kippur, como Estados Unidos, Japão e membros da OTAN.
Qual foi o impacto econômico imediato da crise no mundo?;Aumento drástico do preço do petróleo e recessões econômicas em países dependentes do combustível.
Quando ocorreu a Guerra do Yom Kippur, que desencadeou a crise?;Em outubro de 1973.
Qual organismo internacional foi criado como resposta à crise?;Agência Internacional de Energia (AIE).
Qual foi o papel da OPEP na crise de 1973?;Implementar um embargo de petróleo para pressionar os países que apoiaram Israel.
Como a crise influenciou as políticas energéticas dos países?;Incentivou o desenvolvimento de fontes alternativas de energia e a redução da dependência de petróleo.
Qual foi o aumento no preço do barril de petróleo durante a crise?;De US$ 3 para US$ 12 por barril.
Quais consequências sociais surgiram da crise?;Fila para abastecimento de combustível e restrições de consumo energético em várias nações.
Qual evento histórico marcou o início do embargo da OPEP?;O ataque sírio-egípcio a Israel em 6 de outubro de 1973.
