pergunta;resposta
Onde nasce o Reno?;No Hinterrhein.
Qual é a longitude e latitude aproximada da origem do Reno?;8.67° Leste, 46.63° Norte.
Quantos quilômetros de extensão tem o Reno?;1.230 km.
Que países são atravessados pelo Reno?;Suíça, Alemanha, França, Bélgica e Holanda.
Em qual país o Reno esvazia no Mar do Norte?;Holanda.
Qual é a elevação onde o Reno deságua?;0 metros.
O Reno passa perto de quais cidades importantes?;Basileia, Colônia, Mainz, entre outras.
Qual rio serve como a principal fonte do Reno?;Hinterrhein.
Em qual região o Reno é considerado um importante curso d'água para navegação?;Europa Ocidental.
Qual é a importância do Reno além de transporte?;Abastecimento de água e turismo.
