pergunta;resposta
Qual é a definição de construção na engenharia e arquitetura segundo o contexto?;A execução do projeto previamente elaborado, respeitando técnicas construtivas e normas técnicas vigentes.
Qual termo é utilizado no Brasil para descrever reformas, ampliações ou restaurações em imóveis?;Reforma.
Cite um exemplo de obras de maior porte mencionadas no contexto.;Ponte.
Quais são os termos sinônimos para construção mencionados no texto?;Obra e construção.
Quantos pares de perguntas e respostas devem ser gerados conforme as instruções?;10.
Quais empresas mencionadas pertencem à indústria de construção?;Aecon, Liberty Property Trust, Aoki Corporation, Access Engineering, Richard Pieris & Company, entre outras.
Qual é o escopo da construção, desde a fundação até qual etapa?;Até o acabamento.
Qual é o hiperônimo associado a 'Castle of Ucero' segundo os fatos?;Construction.
Qual é o setor de atividade da profissão 'Architect' segundo os fatos?;Construction.
Qual termo técnico é utilizado para descrever a execução de todas as etapas de um projeto de construção?;Construção.
