pergunta;resposta
Quem é considerado o pai da imunologia?;Ilya Ilyich Mechnikov
Qual é o principal objetivo do sistema imunitário?;Proteger o organismo contra doenças
Quais células são parte do sistema imunitário humano?;B células, T células e macrófagos
O que difere a imunidade adquirida da imunidade inata?;A imunidade adquirida envolve memória imunológica, enquanto a inata é herdada geneticamente
Qual processo é um mecanismo básico de defesa do sistema imunitário?;Fagocitose
Qual é um exemplo de doença autoimune?;Artrite reumatóide
Quais são as causas da imunodeficiência?;Doenças genéticas, VIH/SIDA ou uso de imunossupressores
O que é a imunidade adquirida?;Capacidade do organismo de responder mais eficazmente a agente patogénico após uma exposição anterior
O sistema imunitário é encontrado em organismos unicelulares?;Sim, por meio de enzimas que os protegem de bacteriófagos
Qual condição está associada ao sistema imunitário?;Sepsis
