pergunta;resposta
Qual grandeza física, relacionada às três leis de Newton, tem a capacidade de modificar a velocidade de um corpo?;Força
Quais são os dois elementos que caracterizam a força como vetor?;Magnitude e direção
Qual termo técnico é usado para descrever as influências que causam deformação da matéria quando uma força é aplicada em um corpo fixo?;Tensão mecânica ou estresse mecânico
Qual é o hiperônimo comum para a 'Royal Irish Constabulary' e 'Greater Manchester Police'?;Force
Que conceito relacionado à força descreve uma diminuição na velocidade de um objeto?;Arrasto
Qual é o hiperônimo para 'Republika Srpska Air Force' e 'National Guard (Bahrain)'?;Force
Como é chamada a força que produz mudanças na velocidade de rotação de um objeto?;Torque
Qual unidade está associada à 'force' além de seu uso como hiperônimo?;Pound-force
Quem é o modelo de página wiki associado a 'Force'?;Template:Wiktionary
Qual organização possui como hiperônimo 'Force', e é uma unidade militar do Brasil que não se encontra no contexto original?;"Este item é fictício; o contexto lista organizações internacionais, não do Brasil."
