pergunta;resposta
Qual é o nome comum dos Ctenophora?;Carambolas-do-mar ou águas-vivas-de-pente
Qual é o intervalo de tamanho dos Ctenophora adultos?;De cerca de 1 mm a 1,5 m de comprimento
Qual é a característica distintiva utilizada para natação pelos Ctenophora?;Pentes formados por grupos de cílios
Os Ctenophora são relacionados evolutivamente aos Cnidaria?;Não, representam uma convergência evolutiva
Qual é a classificação taxonômica dos Ctenophora no reino Animalia?;Filho (Phylum)
Quais são as subdivisões principais dos Ctenophora?;Tentaculata, Nuda e Scleroctenophora
Qual é o registro fóssil mais antigo associado aos Ctenophora?;Cambriano
Os Ctenophora são associados a quais organismos bioluminescentes?;Bioluminescent organisms
Qual é o nome científico dos Ctenophora?;Ctenophora
Qual é o nome comum em inglês dos Ctenophora?;Comb jellies
