pergunta;resposta
Quem foi um dos comandantes britânicos durante a Guerra Franco-Indiana?;Edward Braddock.
Qual é uma das tribos indígenas que participaram da guerra como combatentes?;Algonquin.
Quem foi o comandante francês que liderou operações durante a Guerra Franco-Indiana?;Daniel Lienard de Beaujeu.
Que guerra maior engloba a Guerra Franco-Indiana?;A Guerra dos Sete Anos (Seven Years' War).
Quantas pessoas morreram em combate durante a Guerra Franco-Indiana, de acordo com as informações fornecidas?;1,500.
Quem é um dos personagens históricos que participaram da guerra e posteriormente se tornou baronete?;Sir William Johnson (que viria a ser o primeiro baronet).
Que fortaleza foi sitiada durante essa guerra, sendo uma das batalhas significativas dessa campanha?;Forte Louisbourg.
Qual evento é considerado parte da Guerra Franco-Indiana que envolveu ataques aos colonos britânicos no nordeste do Canadá?;Raid de St. Francis (St. Francis Raid).
Que força militar colonial americana participou diretamente dessa guerra?;Virginia Regiment.
Quem foi o comandante que liderou as tropas francesas durante a Guerra Franco-Indiana e mais tarde recebeu elogios em uma pintura retratando um conselho noturno?;Marquis Duquesne (já que é mencionado entre os comandantes).
