pergunta;resposta
Qual foi a causa principal da Peste Negra?;Yersinia pestis
Quais eram os sintomas mais comuns da Peste Negra?;Bubões, febre alta e calafrios
Como a Peste Negra se espalhou pelas cidades europeias?;Através de pulgas que infectavam ratos
Em que ano a Peste Negra atingiu seu pico de devastação na Europa?;1348
Quantas pessoas aproximadamente morreram por causa da Peste Negra na Europa?;25 milhões
Qual foi um impacto social direto da Peste Negra nas sociedades medievais?;Declínio do sistema feudal
Qual medida de isolamento foi introduzida para combater a Peste Negra?;Quarentena de 40 dias
Como os médicos da época tentavam tratar a Peste Negra?;Queimando substâncias aromáticas
Qual foi a origem geográfica da Peste Negra?;Ásia
Qual termo em latim é usado para descrever a Peste Negra?;Mors pestilens
