pergunta;resposta
Qual foi a primeira pessoa conhecida por ter usado o termo 'geologia'?;Jean-André Deluc
Em que ano a palavra 'geologia' foi introduzida de forma definitiva e por quem?;Em 1779, por Horace-Bénédict de Saussure
Qual é uma das principais contribuições da geologia para o entendimento do nosso planeta?;Determinar a idade da Terra, calculada em cerca de 4,6 bilhões de anos
O que estuda a Astrogeologia?;Estudos similares de outros corpos do sistema celeste
Quem regula e fiscaliza a profissão de geólogo no Brasil?;Os Conselhos Regionais de Engenharia e Agronomia (CREA)
Quantos cursos presenciais de graduação em Geologia existem atualmente no Brasil e quantas unidades federativas possuem esses cursos?;Existem 35 cursos distribuídos em 18 das 27 unidades federativas
Qual é o modelo de página wiki usado pela geologia que inclui vários tipos de imagens?;Template:Multiple image
Qual ciência estuda a crosta terrestre, sua formação e alterações ao longo do tempo?;Geologia
O que é a tectônica de placas, segundo o contexto da geologia?;Uma teoria que descreve como a litosfera terrestre está fragmentada em várias placas tectônicas que se deslocam sobre a astenosfera
Qual é uma das aplicações econômicas dos estudos geológicos?;Localizar e gerir recursos naturais, como petróleo, carvão e metais como ouro, ferro, cobre e urânio
