pergunta;resposta
O que é a comutação de pacotes em redes de computadores?;A comutação de pacotes é um paradigma de comunicação de dados onde pacetes são encaminhados individualmente entre os nós da rede.
Qual é uma vantagem da comutação de pacotes em relação à comutação de circuitos?;A comutação de pacotes otimiza o uso da largura de banda e minimiza a latência.
Quais são os dois tipos principais de comutação de pacotes?;Com ligação (circuito virtual) e sem ligação (datagrama).
Qual exemplo é dado para a comutação de pacotes com ligação?;Exemplo: ATM, Frame Relay e X.25.
Qual exemplo é dado para a comutação de pacotes sem ligação?;Exemplo: endereço IP.
Quem contribuiu significativamente para o desenvolvimento da comutação de pacotes?;Donald Davies, Paul Baran e W. David Sincoskie.
Qual é um benefício da comutação de pacotes sem ligação?;Oferece maior flexibilidade e robustez, permitindo que a rede se reajuste após quebras de links.
O que torna a comutação de pacotes mais complexa?;A variação na qualidade de serviço, introduzindo jitter e atrasos.
Qual técnica é utilizada para otimizar os recursos da rede em comutação de pacotes?;Técnicas de multiplexagem temporal estatística.
Quem foi um dos pioneiros na teoria da comutação de pacotes?;W. David Sincoskie.
