pergunta;resposta
Qual é a capital do estado de Vitória, na Austrália?;Melbourne
Em que ano o estado de Vitória foi oficialmente estabelecido?;1851
Qual evento esportivo famoso é sediado anualmente no Melbourne Cricket Ground?;Jogos da Commonwealth
Quem era o primeiro-ministro de Vitória em 2014?;Daniel Andrews
Qual é a temperatura mais baixa registrada no estado de Vitória durante o mês de fevereiro, em graus Celsius?;-3.9
Qual rio na Austrália faz fronteira com a área de foz em Vitória?;Wallagaraugh River
Quem é o representante da rainha da Austrália no estado de Vitória atualmente?;Linda Dessau
Qual evento esportivo famoso ocorreu em Victoria e é sediado anualmente desde 1988, envolvendo o Australian Open?;Australian Open (tênis)
Qual estádio na Austrália é considerado o 'lar espiritual' do críquete australiano e do futebol australiano?;Melbourne Cricket Ground
Quem foi educado em Victoria, na Austrália?;James Fairfax
