pergunta;resposta
Quando começou a guerra francesa e indiana?;1754–1763)
Quem lutou na guerra francesa e indiana?;colônias da América Britânica e da Nova França,
Quantas pessoas estavam nas colônias norte-americanas francesas?;mente 60.000 colonos europeus,
Quantas pessoas estavam nas colônias norte-americanas britânicas?;2 milhões
Onde foi travada a guerra?;principalmente ao longo das fronteiras entre a Nova França e as colônias britânicas,
Como começou a guerra?;disputa sobre o controle da confluência dos rios Allegheny e Monongahela, chamados de Forks do Ohio,
Quando a violência começou na guerra?;Batalha de Jumonville Glen, em maio de 1754,
Quando os governadores coloniais se encontraram com o general Edward Braddock sobre ataques aos franceses?;1755,
Qual foi o sucesso do esforço inicial de Braddock?;"desastre; ele foi derrotado na Batalha de Monongahela"
Por que a operação britânica falhou em 1755, 56, 57?;combinação de má administração, divisões internas e olheiros canadenses eficazes, forças regulares francesas e aliados guerreiros indianos.
