pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973
Qual o aumento no preço do petróleo até o fim do embargo em março de 1974?;De US$ 3 por barril para cerca de US$ 12
Quais países foram inicialmente alvo do embargo petrolífero em 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual evento desencadeou o embargo petrolífero por parte dos países árabes exportadores de petróleo em 1973?;A Guerra do Yom Kippur
Como a crise do petróleo de 1973 é frequentemente chamada?;Primeiro choque do petróleo
Qual organização proclamou o embargo petrolífero em 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quando ocorreu a segunda crise do petróleo após a de 1973?;Em 1979
Qual foi o impacto econômico imediato da crise do petróleo de 1973 nos preços globais do petróleo?;O preço subiu de US$ 3 por barril para cerca de US$ 12
Quando o embargo petrolífero foi finalmente levantado pelos países árabes exportadores?;Em março de 1974
Qual era a intenção dos membros da OPAEP ao proclamar o embargo petrolífero em 1973?;Direcionar-se às nações que apoiavam Israel durante a Guerra do Yom Kippur
