pergunta;resposta
Quais são os nomes comuns pelos quais os ctenóforos são conhecidos?;carambolas-do-mar ou águas-vivas-de-pente
O que é a característica distintiva dos ctenóforos?;pentes' - grupos de cílios utilizados para nadar
Qual o tipo de locomoção usado pelos ctenóforos?;locomoção através do uso de pentes formados por cílios
Quais são os principais habitats dos ctenóforos?;águas oceânicas e estuarinas
Em que período do registro fóssil os ctenóforos aparecem pela primeira vez?;Cambriano
Quais são as principais fontes de alimento dos ctenóforos?;organismos microscópicos, como zooplâncton e bactérias
Os ctenóforos possuem qual sistema digestivo?;"não possuem um sistema digestivo complexo; utilizam fluxo de água através da cavidade do corpo para a digestão"
Quais são as principais fontes de energia dos ctenóforos?;capturar e consumir organismos microscópicos para obtenção de energia
Os ctenóforos possuem um sistema circulatório?;não, os ctenóforos não possuem um sistema circulatório complexo
Quais são as principais defesas dos ctenóforos?;são bioluminescentes e utilizam 'pentes' de cílios para confundir predadores
