pergunta;resposta
De onde vem a palavra 'farmácia'?;A palavra farmácia deriva-se do grego 'pharmakon', que significa medicamento ou remédio.
Qual foi o papel original de uma botica no passado?;As boticas originalmente vendiam ingredientes para preparar medicamentos e também vendiam tabaco e medicamentos patenteados.
O que a raiz grega 'pharmakos' pode implicar além de remédio?;A raiz grega 'pharmakos' pode implicar feitiçaria ou mesmo veneno, dependendo do contexto.
Como uma farmácia é vista em inglês comparada a boticário?;O termo 'boticário' seria visto como desatualizado pelos falantes de inglês contemporâneos, enquanto 'pharmacy' ou 'chemist's shop' são mais comuns.
Quais outros produtos além dos medicamentos eram vendidos em boticas antigas?;Além dos ingredientes para preparar remédios, as boticas também vendiam uma variedade de itens como tabaco e outras mercadorias.
O que caracteriza um farmacêutico como profissional da saúde?;Um farmacêutico é considerado um profissional da saúde, com treinamento especializado para administrar medicamentos e fornecer serviços de saúde.
Qual é o objetivo dos farmacêuticos ao trabalhar junto aos pacientes?;Os farmacêuticos buscam melhorar os resultados da saúde dos pacientes, otimizando a administração de medicamentos e fornecendo orientações adequadas.
Qual é o papel dos farmacêuticos em relação ao tratamento médico?;Os farmacêuticos são importantes para garantir que os pacientes recebam a medicação correta, na dose certa e no momento adequado.
Qual outro tipo de trabalho além da atuação como profissional de saúde é comum entre farmacêuticos?;Muitos farmacêuticos também atuam como proprietários ou gerentes de pequenas empresas, como farmácias independentes.
Qual tipo de formação acadêmica é necessária para se tornar um farmacêutico?;Para se tornar um farmacêutico, é necessário obter uma formação em medicina, como Doctor of Pharmacy (PharmD), Master of Pharmacy (MPharm) ou Bachelor of Pharmacy (BPharm).
