pergunta;resposta
O que é um hiperônimo comum para vários grupos policiais listados na entrada?;Força
Qual template é usado pela página da força em DBpedia?;Template:Val e Template:Wiktionary
"Que unidade alternativa de medida física está associada à página sobre ""Força"" no DBpedia?";Libra-força (pound-force)
Quantos grupos policiais diferentes são mencionados na entrada como hiperônimos da força?;Mais de 50 (a lista é muito extensa para contar exatamente)
"Que forças aéreas nacionais são listadas entre os exemplos de ""Força"" no DBpedia?";Força Aérea Real Canadense e Força Aérea Vietnamita
Qual é o hiperônimo comum para organizações como Operação Alba, Royal Irish Constabulary e Task Force 37?;Força
Que tipo de força militar alternativa é mencionada na entrada além de forças aéreas e policiais?;Exército (exemplo dado é o Exército Real Holandês das Índias Orientais)
De acordo com as informações fornecidas, qual template é usado para formatar valores numéricos na página da força do DBpedia?;Template:Val
"Que organização de polícia internacional está listada como hiperônimo da ""Força"" no DBpedia?";Forças Internas do Sudão (Tanzânia)
Qual é uma unidade específica de força física que aparece associada à página sobre força em DBpedia?;Libra-força
