pergunta;resposta
Qual é o número atômico do oxigênio?;8
Quais são os principais elementos que formam a maior parte da massa dos organismos vivos, conforme mencionado no contexto?;oxigênio, enquanto componente da água
Qual elemento supera o oxigênio em termos de electronegatividade?;flúor
Em condições normais de pressão e temperatura, como dois átomos do oxigênio se ligam para formar um gás diatômico?;dois átomos do elemento ligam-se para formar o dioxigênio (O2)
Quando começou a acumular-se oxigênio na atmosfera da Terra, de acordo com o contexto?;aproximadamente há 2 500 milhões de anos
Qual é a cor do oxigênio em estado líquido e sólido?;azul
Quem foi o primeiro cientista que costuma ser designado como descobridor do oxigênio, devido à publicação pioneira?;Joseph Priestley
Qual é a função da camada de ozono na Terra, conforme mencionado no contexto?;ajuda a proteger a biosfera da incidência de radiação ultravioleta procedente do Sol
Qual foi o principal erro associado ao nome 'oxigênio' quando ele foi dado pela primeira vez?;acreditava-se, equivocadamente, que todos os ácidos necessitavam de oxigênio para a sua composição
Quais são algumas das aplicações habituais do oxigênio, conforme listado no contexto?;uso em calefações residenciais e motores de combustão interna, produção de aço, uso médico
