pergunta;resposta
Qual é o nome informalmente dado ao Parlamento Escocês?;Holyrood
Quantos deputados (MSPs) compõem o Parlamento Escocês?;129
Qual é o sistema de representação utilizado pelo Parlamento Escocês?;Representação proporcional mista
Em que cidade está localizado o Parlamento Escocês?;Edimburgo
Qual foi o nome do primeiro parlamento escocês?;Os Estados da Escócia
Em que ano foi estabelecido o atual Parlamento Escocês?;1998
Qual é uma das competências exclusivas do Parlamento de Westminster, conforme mencionado no contexto?;A lei que regula esta câmara
Qual é o nome do edifício que abriga o Parlamento Escocês?;Scottish Parliament Building
Qual é o sistema de votação utilizado pelo Parlamento Escocês?;Additional member system
Qual é o nome da comissão do parlamento que lida com questões relacionadas a investimentos e turismo?;Economy, Energy and Tourism
