pergunta;resposta
O que eram os huguenotes?;Eram protestantes franceses perseguidos durante o século XVI e XVII.
Em qual século a perseguição aos huguenotes começou?;No século XVI.
Quem perseguia os huguenotes na França?;O rei católico Henrique II e seus sucessores.
Por que os huguenotes decidiram migrar?;Em busca de liberdade religiosa.
Para qual região da França muitos huguenotes fugiam?;A região do sul, especialmente o Languedoc.
Quantos huguenotes foram para os Países Baixos?;Cerca de 50 mil.
Em qual país os huguenotes encontraram liberdade religiosa?;No Brasil, Holanda, Inglaterra e Suíça.
Qual foi a causa da perseguição aos huguenotes na França?;Sua adesão ao protestantismo luterano.
Havia huguenotes na Inglaterra? Se sim, onde?;Sim, em Londres e outras cidades urbanas.
Em qual área os huguenotes eram conhecidos por sua habilidade?;Na confecção de tecidos, especialmente seda.
