pergunta;resposta
Qual é o ano de fundação do IPCC?;1988
Quem foram os iniciadores da criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual é o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente o aquecimento global, suas causas, efeitos e riscos para a humanidade e o meio ambiente
O IPCC produz pesquisa original?;Não
Quantos grandes relatórios foram produzidos pelo IPCC desde sua fundação?;Cinco
Qual foi o último grande relatório do IPCC?;2014
O IPCC recebeu qual prêmio em 2007?;Prêmio Nobel da Paz
Qual é a cidade onde o IPCC tem sua sede?;Genebra, Suíça
Quem foi Bert Bolin em relação ao IPCC?;Conhecido por seu trabalho com o IPCC
Qual é a função de Filippo Giorgi no IPCC?;Instituição (pertencer ou trabalhar nela)
