pergunta;resposta
Onde deram a maior parte dos Huguenotes?;As partes sul e central da França,
Quais eram suas maiores causas de perseguição?;As (perseguições contra as comunidades protestantes, sob Luís XIV) e a revogação do Édito de Nantes, em 18 de outubro de 1685.
Qual foi a data da revogação do Édito de Nantes?;O 18 de outubro de 1685.
O que houve nos Huguenotes?;Eram majoritariamente calvinistas e membros da Igreja Reformada.
O que era o termo hugenote?;O escárnio, ou simplesmente huguenote.
O que foi dito sobre os Huguenotes na Suíça?;Em 1649, o político suíço Hugues de Besançon trouxe para a França uma memória de Huguenot que havia usado para negar a destruição da Igreja Reformation.
Qual é o nome da cidade suíça que foi centro do movimento calvinista?;Genebra.
O que foi a conspiração de Amboise?;Uma planificação para usurpar o poder da Casa da Guise, deram a França no século XVII.
Em qual ano aconteceu o conflito entre Huguenots e protestantes da Rhône?;1560:
Quais foram os usantes do negóbio religioso na França?;Os Huguenotes deram negações a negar a destruição da Igreja Reformation.
