pergunta;resposta
Qual a principal finalidade do Painel Intergovernamental sobre Mudanças Climáticas (IPCC)?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, incluindo suas causas, efeitos e riscos.
Em que ano o Painel Intergovernamental sobre Mudanças Climáticas foi criado?;1988
Qual a organização que originou a criação do Painel Intergovernamental sobre Mudanças Climáticas?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual é a principal base para o estabelecimento de políticas climáticas mundiais e nacionais, graças ao trabalho do IPCC?;O consenso que o IPCC representa a maior autoridade mundial a respeito do aquecimento global.
Quantos relatórios principais o IPCC produziu desde sua fundação?;Cinco
Em que cidade está localizada a sede do Painel Intergovernamental sobre Mudanças Climáticas?;Geneva
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Qual a função de Julie Arblaster no Painel Intergovernamental sobre Mudanças Climáticas?;Ela é conhecida por seu trabalho no Painel Intergovernamental sobre Mudanças Climáticas.
Além do PNUMA e OMM, qual outra organização originou a criação do Painel Intergovernamental sobre Mudanças Climáticas?;A Organização Meteorológica Mundial (OMM)
Qual o nome abreviado mais comummente utilizado para o Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
