pergunta;resposta
Quem foi o principal responsável por melhorar a eficiência do motor a vapor no século 18?;James Watt
Qual é o componente principal responsável por gerar vapor no motor a vapor?;A caldeira
Em que século o motor a vapor tornou-se amplamente utilizado na indústria?;Século 19
Qual foi o impacto do motor a vapor na Revolução Industrial?;Automatizou processos industriais e de transporte
Qual o nome do motor a vapor usado em locomotivas a vapor?;Motor a vapor de locomotiva
O que a invenção do motor a vapor substituiu na mineração?;O uso de animais e água para bombear água
Qual é o termo técnico para o processo de conversão de energia térmica em mecânica no motor a vapor?;Ciclo termodinâmico
O que o motor a vapor de condensação de Watt permitiu?;A redução do consumo de carvão
Em quais áreas, além da indústria, o motor a vapor foi aplicado?;Transporte ferroviário e marítimo
Qual foi a principal limitação do motor a vapor em comparação com o motor a combustão interna?;Menor eficiência e maior peso
