pergunta;resposta
Qual é a densidade populacional de Jacksonville, Florida?;490,63 pessoas por quilômetro quadrado.
Quais são os apelidos de Jacksonville, Florida?;"Jax"", ""The River City"" e ""The Bold New City of the South""."
Qual é a temperatura média mínima em maio em Jacksonville?;50,7°F.
Qual é a população da área metropolitana de Jacksonville?;1.733.937 habitantes.
Qual é a precipitação média em junho em Jacksonville?;7,6 polegadas.
Qual é a classificação do ranking populacional de Jacksonville?;12º lugar.
Qual é o título estabelecido de Jacksonville?;"Founded""."
Quais são os links de correspondência exata para Jacksonville?;[http://globalwordnet.org/ili/i84298](http://globalwordnet.org/ili/i84298).
Quais são as imagens associadas a Jacksonville?;*Building A, FSCJ.jpg*, *KingsleyPlantationSunset2.jpg* e *LennyCurryJAX.jpg*.
Qual é a temperatura mínima média em fevereiro em Jacksonville?;46,1°F.
