pergunta;resposta
Qual é a definição do Islanismo político?;É uma ideologia político-religiosa que busca implementar a Sharia, promover unidade islâmica e criar Estados islâmicos.
Quais são os principais objetivos do Islanismo político?;Implementação da Sharia, unidade política pan-islâmica, criação de Estados islâmicos e rejeição de influências não-muçulmanas.
Qual grupo é mencionado como promovendo a unidade islâmica?;Nahdlatul Ulama.
Como os islamistas veem as influências ocidentais?;Rejeitam influências não-muçulmanas, especialmente ocidentais.
Nomeie um figura histórica associada ao Islanismo.;Jamal al-Din al-Afghani.
Qual é a lei principal que os islamistas querem implementar?;A Sharia.
Qual partido indonésio está associado ao Islanismo?;Nahdlatul Ulama e Darul Islam (Indonesia).
Qual grupo curdo é mencionado como promovendo o Islanismo?;Hizb ut-Tahrir.
Nomeie um partido indiano associado ao Islanismo.;Masyumi Party (2020).
Qual autor escreveu sobre movimentos islâmicos no Oriente Médio?;Daniel Pipes.
