pergunta;resposta
Em qual estado dos Estados Unidos está localizada Jacksonville?;Flórida
Qual é a população aproximada de Jacksonville?;Quase 1,5 milhão de habitantes
Jacksonville é a maior cidade do estado da Flórida em área territorial?;Sim
Qual é o maior parque municipal de Jacksonville?;O Parque Municipal de Jacksonville
Qual é a principal indústria de Jacksonville?;Turismo, logística e saúde
Em que ano foi fundada Jacksonville?;1822
Jacksonville está próxima de qual grande corpo de água?;O rio St. Johns
Qual universidade pública está localizada em Jacksonville?;University of North Florida
Qual é o time de futebol americano da NFL que representa Jacksonville?;Jacksonville Jaguars
Qual é o clima predominante em Jacksonville?;Subtropical úmido
